CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,MonetaryRank,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate,AgeGroup,CustomerLifetimeDays
CUST10309,4,24,23864.97,5,3,3,533,Hibernating,430.0,Shaan Varty,eshani35@dada.com,Female,25,Lucknow,Single,1,2023-03-20,18-25,863
CUST10310,40,16,14499.86,3,1,1,311,Potential Loyalist.,946.0,Heer Edwin,sahaanya@yahoo.com,Not Disclosed,24,Pune,Single,4,2021-11-23,18-25,1345
CUST10311,45,25,25459.65,2,4,4,244,Potential Loyalist.,330.0,Hunar Dara,dayalyakshit@biswas.net,Male,67,Mumbai,Single,4,2024-04-15,65+,471
CUST10312,21,28,35451.32,4,5,5,455,Loyal Customers,22.0,Saksham Hans,armaankapoor@iyer.com,Female,47,Ahmedabad,Widowed,0,2024-06-18,46-55,407
CUST10313,8,21,23931.459,5,2,3,523,Hibernating,424.0,Saira Ray,fganguly@gmail.com,Male,53,Chennai,Widowed,4,2023-11-10,46-55,628
CUST10314,54,15,18672.7,2,1,2,212,At Risk.,767.0,Fateh Lala,mahluwalia@gmail.com,Female,53,Bangalore,Widowed,2,2020-11-15,46-55,1718
CUST10315,4,17,15115.08,5,1,1,511,Hibernating,933.0,Hrishita Bhakta,dararyan@lad.com,Male,49,Ahmedabad,Divorced,3,2022-07-10,46-55,1116
CUST10316,8,22,18596.31,5,2,2,522,Hibernating,774.0,Prerak Ghosh,badal00@hotmail.com,Female,54,Ahmedabad,Married,2,2024-06-09,46-55,416
CUST10317,108,16,16497.14,1,1,1,111,At Risk.,876.0,Arnav Chauhan,alisha41@samra.com,Not Disclosed,23,Chennai,Divorced,3,2023-11-24,18-25,614
CUST10318,36,29,27981.69,3,5,5,355,Potential Loyalist.,196.0,Myra Zachariah,kannansamiha@mammen.info,Female,34,Ahmedabad,Divorced,1,2020-09-13,26-35,1781
CUST10319,152,21,21905.18,1,2,3,123,At Risk.,567.0,Mamooty Biswas,viswanathanhiran@mani-basak.net,Not Disclosed,47,Mumbai,Married,4,2021-04-23,46-55,1559
CUST10320,2,29,31877.22,5,5,5,555,Champions,58.0,Kartik Issac,sumer48@vohra-jaggi.net,Female,32,Hyderabad,Single,2,2022-11-13,26-35,990
CUST10321,126,22,22256.43,1,2,3,123,At Risk.,548.0,Ranbir Basu,zmanda@yohannan.com,Not Disclosed,57,Hyderabad,Widowed,2,2022-10-28,56-65,1006
CUST10322,33,17,18342.27,3,1,2,312,Potential Loyalist.,786.0,Ela Bal,madhupdutta@yahoo.com,Male,54,Bangalore,Widowed,1,2022-10-23,46-55,1011
CUST10323,34,25,25091.57,3,4,4,344,Potential Loyalist.,350.0,Samiha Tiwari,surprisha@gmail.com,Male,23,Delhi,Married,2,2020-09-30,18-25,1764
CUST10324,248,22,15207.19,1,2,1,121,At Risk.,927.0,Inaaya  Hayer,choprakartik@yahoo.com,Male,19,Kolkata,Widowed,1,2021-02-17,18-25,1624
CUST10325,6,25,25205.83,5,4,4,544,Loyal Customers,344.0,Rohan Lad,kanav88@loke.com,Male,55,Lucknow,Married,2,2023-07-31,46-55,730
CUST10326,23,25,29754.95,4,4,5,445,Loyal Customers,116.0,Anvi Butala,swalia@borra.com,Not Disclosed,22,Hyderabad,Widowed,0,2020-12-12,18-25,1691
CUST10327,39,23,20183.58,3,3,2,332,Potential Loyalist.,667.0,Anika Chahal,qtak@venkatesh.biz,Male,60,Kolkata,Divorced,2,2023-08-03,56-65,727
CUST10328,38,22,18712.44,3,2,2,322,Potential Loyalist.,764.0,Chirag Bhatt,gkoshy@hotmail.com,Male,32,Ahmedabad,Married,1,2024-04-14,26-35,472
CUST10329,7,31,29564.45,5,5,5,555,Champions,126.0,Keya Dash,yuvaan56@hotmail.com,Not Disclosed,36,Delhi,Divorced,0,2022-02-20,36-45,1256
CUST10330,98,23,18284.31,1,3,2,132,Potential Loyalist.,789.0,Miraya Verma,piyavig@rau.com,Female,19,Ahmedabad,Single,2,2021-07-19,18-25,1472
CUST10331,39,29,26956.12,3,5,4,354,Potential Loyalist.,241.0,Khushi Koshy,hyohannan@sabharwal.info,Female,34,Lucknow,Single,0,2020-09-07,26-35,1787
CUST10332,103,24,19041.32,1,3,2,132,Potential Loyalist.,744.0,Shamik Sandhu,khushi89@bhattacharyya-mangal.com,Female,28,Bangalore,Single,0,2022-01-25,26-35,1282
CUST10333,48,17,16183.95,2,1,1,211,At Risk.,886.0,Saanvi Kant,yshere@krishna.com,Female,58,Lucknow,Married,2,2022-05-27,56-65,1160
CUST10334,7,21,24120.74,5,2,3,523,Hibernating,415.0,Anay Mandal,mishti82@din.com,Not Disclosed,50,Kolkata,Single,3,2021-10-17,46-55,1382
CUST10335,151,23,22535.25,1,3,3,133,Potential Loyalist.,529.0,Umang Iyengar,qsalvi@gmail.com,Not Disclosed,31,Kolkata,Married,2,2021-04-19,26-35,1563
CUST10336,47,25,23750.21,2,4,3,243,Potential Loyalist.,437.0,Jivika Barman,andraranbir@desai.com,Not Disclosed,34,Mumbai,Single,2,2022-12-20,26-35,953
CUST10337,34,17,13154.141,3,1,1,311,Potential Loyalist.,972.0,Miraya Sekhon,karanshlok@gmail.com,Not Disclosed,42,Pune,Married,0,2022-11-11,36-45,992
CUST10338,20,24,27838.98,4,3,5,435,Potential Loyalist.,200.0,Shray Shah,kannandrishya@hegde.com,Not Disclosed,28,Jaipur,Married,3,2024-03-06,26-35,511
CUST10339,31,28,28088.33,3,5,5,355,Potential Loyalist.,190.0,Vivaan Bahri,aarush78@lall.biz,Female,67,Kolkata,Widowed,0,2021-07-24,65+,1467
CUST10340,69,18,18865.08,2,1,2,212,At Risk.,755.0,Pari Lad,arnavramakrishnan@hotmail.com,Male,60,Bangalore,Married,1,2021-07-09,56-65,1482
CUST10341,52,26,26182.709,2,4,4,244,Potential Loyalist.,288.0,Yakshit Kumer,ahana-59@gmail.com,Female,66,Mumbai,Widowed,0,2022-03-07,65+,1241
CUST10342,30,24,29582.62,3,3,5,335,Potential Loyalist.,124.0,Sana Shere,adahbuch@hotmail.com,Not Disclosed,52,Chennai,Married,0,2020-11-27,46-55,1706
CUST10343,41,14,11823.91,3,1,1,311,Potential Loyalist.,993.0,Priyansh Jhaveri,shray76@hotmail.com,Not Disclosed,65,Mumbai,Widowed,2,2022-09-27,56-65,1037
CUST10344,48,23,27523.82,2,3,4,234,Potential Loyalist.,211.0,Nakul Gola,akarsh14@vora.com,Male,29,Lucknow,Married,2,2022-03-05,26-35,1243
CUST10345,8,28,28009.44,5,5,5,555,Champions,193.0,Ayesha Anand,obhakta@bhalla.com,Female,51,Chennai,Married,0,2023-11-07,46-55,631
CUST10346,28,15,16081.25,3,1,1,311,Potential Loyalist.,890.0,Divit Kaur,balakrishnanpurab@gmail.com,Not Disclosed,74,Lucknow,Single,1,2021-04-23,65+,1559
CUST10347,3,27,27264.44,5,4,4,544,Loyal Customers,224.0,Seher Rege,kimaya71@yogi-dutta.biz,Male,47,Mumbai,Married,3,2022-10-29,46-55,1005
CUST10348,6,23,21882.21,5,3,3,533,Hibernating,569.0,Riaan Barman,wmand@kale-savant.biz,Female,48,Mumbai,Single,4,2024-07-22,46-55,373
CUST10349,187,17,19554.46,1,1,2,112,At Risk.,707.0,Kabir Borra,sumer61@rajagopalan.org,Not Disclosed,43,Delhi,Widowed,2,2023-01-27,36-45,915
CUST10350,3,13,12931.7295,5,1,1,511,Hibernating,976.0,Hunar Singhal,anvisarraf@gola.net,Not Disclosed,59,Ahmedabad,Widowed,0,2024-05-31,56-65,425
CUST10351,28,25,24787.75,3,4,4,344,Potential Loyalist.,371.0,Trisha Chaudry,siyabiswas@hotmail.com,Female,48,Mumbai,Widowed,0,2024-06-14,46-55,411
CUST10352,96,31,32522.82,1,5,5,155,Potential Loyalist.,47.0,Ayesha Gill,aroratushar@brahmbhatt.biz,Female,55,Chennai,Married,1,2022-04-11,46-55,1206
CUST10353,53,23,31410.55,2,3,5,235,Potential Loyalist.,71.0,Aaryahi Raju,vyogi@gmail.com,Not Disclosed,72,Ahmedabad,Single,3,2022-06-18,65+,1138
CUST10354,33,23,24639.65,3,3,4,334,Potential Loyalist.,385.0,Urvi Boase,divijagrawal@gmail.com,Female,44,Kolkata,Single,1,2023-02-03,36-45,908
CUST10355,77,28,26167.15,2,5,4,254,Potential Loyalist.,290.0,Ranbir Chatterjee,isaxena@hotmail.com,Male,20,Lucknow,Single,0,2020-09-04,18-25,1790
CUST10356,14,22,18417.12,4,2,2,422,Potential Loyalist.,780.0,Ivana Handa,pkata@seth.com,Female,39,Chennai,Single,2,2021-09-23,36-45,1406
CUST10357,45,25,26103.07,2,4,4,244,Potential Loyalist.,292.0,Mohanlal Sastry,dhillonshray@hotmail.com,Not Disclosed,22,Pune,Single,2,2021-02-22,18-25,1619
CUST10358,50,25,24876.32,2,4,4,244,Potential Loyalist.,363.0,Rania Rao,keya08@yahoo.com,Female,39,Jaipur,Single,3,2024-04-01,36-45,485
CUST10359,20,20,17738.94,4,2,1,421,Potential Loyalist.,822.0,Rania Sibal,rvarma@sachdev.biz,Female,41,Hyderabad,Married,3,2024-06-26,36-45,399
CUST10360,35,23,23409.42,3,3,3,333,Potential Loyalist.,468.0,Jivika Wadhwa,somanivana@jayaraman.com,Male,55,Delhi,Widowed,1,2023-09-14,46-55,685
CUST10361,95,28,28268.23,1,5,5,155,Potential Loyalist.,178.0,Hridaan Swamy,ptata@gmail.com,Not Disclosed,44,Chennai,Divorced,3,2022-04-18,36-45,1199
CUST10362,48,22,26819.54,2,2,4,224,At Risk.,251.0,Samaira Din,soodvihaan@hotmail.com,Not Disclosed,41,Mumbai,Single,2,2023-12-05,36-45,603
CUST10363,44,16,17746.75,2,1,1,211,At Risk.,820.0,Hunar Edwin,khegde@yogi.net,Male,70,Ahmedabad,Widowed,1,2024-07-28,65+,367
CUST10364,8,21,18791.39,5,2,2,522,Hibernating,759.0,Lavanya Raja,vihaan70@hotmail.com,Not Disclosed,68,Lucknow,Single,0,2024-05-18,65+,438
CUST10365,6,26,28124.5,5,4,5,545,Loyal Customers,186.0,Indranil Upadhyay,hdevan@yahoo.com,Male,75,Ahmedabad,Widowed,0,2023-09-20,65+,679
CUST10366,36,27,20667.09,3,4,2,342,Potential Loyalist.,638.0,Oorja Sunder,dborra@srinivas.com,Female,53,Ahmedabad,Married,0,2020-08-11,46-55,1814
CUST10367,71,22,29118.91,2,2,5,225,At Risk.,148.0,Emir Tandon,mannnirvi@bains.biz,Female,64,Pune,Single,2,2021-07-13,56-65,1478
CUST10368,55,24,24060.63,2,3,3,233,Potential Loyalist.,420.0,Farhan Bakshi,indranilloyal@hotmail.com,Female,68,Hyderabad,Single,1,2021-03-13,65+,1600
CUST10369,71,22,20250.28,2,2,2,222,At Risk.,661.0,Sumer Thakkar,shaanlanka@gmail.com,Female,36,Jaipur,Married,0,2022-08-28,36-45,1067
CUST10370,10,26,20439.83,5,4,2,542,Loyal Customers,649.0,Abram Swamy,kardhruv@gmail.com,Female,69,Mumbai,Single,4,2024-07-13,65+,382
CUST10371,6,28,23626.18,5,5,3,553,Loyal Customers,445.0,Seher Dey,amira61@hotmail.com,Female,65,Bangalore,Single,2,2024-04-12,56-65,474
CUST10372,125,23,23762.14,1,3,3,133,Potential Loyalist.,435.0,Nayantara Salvi,goswamirhea@batta-kale.com,Not Disclosed,60,Jaipur,Widowed,0,2021-07-11,56-65,1480
CUST10373,66,33,35231.82,2,5,5,255,Potential Loyalist.,23.0,Umang Date,miraya28@rana.com,Male,32,Delhi,Married,4,2021-09-28,26-35,1401
CUST10374,23,20,24714.77,4,2,4,424,Potential Loyalist.,374.0,Taimur Rege,vsami@yogi-ratta.info,Not Disclosed,25,Ahmedabad,Widowed,0,2023-08-02,18-25,728
CUST10375,104,23,24832.72,1,3,4,134,Potential Loyalist.,367.0,Baiju Lalla,kiaan33@hotmail.com,Male,41,Pune,Divorced,3,2021-01-18,36-45,1654
CUST10376,174,25,27013.371,1,4,4,144,Potential Loyalist.,238.0,Shray Dave,gsom@kala.com,Not Disclosed,64,Chennai,Married,3,2021-08-09,56-65,1451
CUST10377,28,24,23338.16,3,3,3,333,Potential Loyalist.,473.0,Divyansh Choudhary,jjain@sama.net,Not Disclosed,18,Mumbai,Widowed,0,2022-10-09,,1025
CUST10378,14,22,16664.32,4,2,1,421,Potential Loyalist.,870.0,Ishaan Chokshi,renee55@hotmail.com,Female,75,Jaipur,Single,0,2023-05-30,65+,792
CUST10379,19,18,20526.54,4,1,2,412,Potential Loyalist.,645.0,Aniruddh Choudhry,xyohannan@hotmail.com,Male,51,Bangalore,Single,3,2021-08-24,46-55,1436
CUST10380,117,31,32543.129,1,5,5,155,Potential Loyalist.,46.0,Shlok Anand,pranayrout@bansal.com,Male,31,Pune,Divorced,0,2022-11-08,26-35,995
CUST10381,5,29,27119.18,5,5,4,554,Loyal Customers,231.0,Suhana Talwar,agatevihaan@mangat-gala.biz,Not Disclosed,41,Chennai,Widowed,3,2023-07-03,36-45,758
CUST10382,112,19,22476.77,1,1,3,113,At Risk.,536.0,Yuvaan Shroff,mannat16@gmail.com,Male,30,Lucknow,Married,0,2022-01-12,26-35,1295
CUST10383,33,31,23207.57,3,5,3,353,Potential Loyalist.,485.0,Shray Som,berakimaya@hotmail.com,Not Disclosed,37,Lucknow,Widowed,2,2023-03-07,36-45,876
CUST10384,14,21,27666.87,4,2,4,424,Potential Loyalist.,208.0,Misha Shroff,svala@iyengar-rastogi.com,Female,19,Pune,Single,3,2020-10-20,18-25,1744
CUST10385,99,27,22158.34,1,4,3,143,Potential Loyalist.,556.0,Indrans Setty,zsampath@bawa-jayaraman.com,Not Disclosed,58,Lucknow,Widowed,2,2020-11-11,56-65,1722
CUST10386,1,30,27051.629,5,5,4,554,Loyal Customers,233.0,Madhav Sagar,vasarohan@yahoo.com,Not Disclosed,39,Chennai,Single,2,2024-05-28,36-45,428
CUST10387,6,23,26692.97,5,3,4,534,Hibernating,255.0,Ojas Tata,bbhavsar@yahoo.com,Male,62,Jaipur,Widowed,4,2023-12-05,56-65,603
CUST10388,22,28,32326.49,4,5,5,455,Loyal Customers,49.0,Lakshay Dewan,damini94@doctor-deo.com,Not Disclosed,54,Jaipur,Widowed,1,2022-10-16,46-55,1018
CUST10389,179,28,24616.371,1,5,4,154,Potential Loyalist.,387.0,Yasmin Wason,pranayhari@hotmail.com,Not Disclosed,54,Pune,Widowed,0,2021-10-22,46-55,1377
CUST10390,82,22,16754.84,1,2,1,121,At Risk.,865.0,Saira Chad,batrakeya@gmail.com,Female,61,Jaipur,Divorced,1,2022-06-15,56-65,1141
CUST10391,45,18,18750.09,2,1,2,212,At Risk.,762.0,Baiju Lal,johalyashvi@gmail.com,Female,56,Jaipur,Divorced,0,2024-07-13,56-65,382
CUST10392,12,26,24657.03,4,4,4,444,Loyal Customers,383.0,Hansh Ahluwalia,mishagoel@hotmail.com,Male,56,Mumbai,Widowed,1,2023-03-15,56-65,868
CUST10393,5,26,24115.67,5,4,3,543,Loyal Customers,416.0,Elakshi Barman,advik70@walla.com,Female,32,Jaipur,Widowed,0,2022-06-04,26-35,1152
CUST10394,34,28,26865.66,3,5,4,354,Potential Loyalist.,248.0,Vritika Kala,azadbahl@yahoo.com,Female,39,Bangalore,Widowed,3,2023-12-30,36-45,578
CUST10395,53,27,28101.46,2,4,5,245,Potential Loyalist.,188.0,Vaibhav Dhawan,contractorshamik@yahoo.com,Male,59,Delhi,Divorced,3,2022-03-27,56-65,1221
CUST10396,50,14,14578.101,2,1,1,211,At Risk.,944.0,Kismat Chaudry,yashvi62@kuruvilla.com,Male,34,Jaipur,Single,1,2023-01-28,26-35,914
CUST10397,83,26,26216.31,1,4,4,144,Potential Loyalist.,283.0,Parinaaz Hora,vanya04@de.com,Male,38,Chennai,Divorced,1,2023-12-27,36-45,581
CUST10398,4,31,29351.97,5,5,5,555,Champions,137.0,Tanya Kapur,divyansh40@yahoo.com,Male,31,Delhi,Divorced,0,2023-03-17,26-35,866
CUST10399,144,23,15190.41,1,3,1,131,Potential Loyalist.,928.0,Ira Chawla,samrayakshit@ahluwalia.com,Not Disclosed,22,Bangalore,Divorced,4,2021-04-27,18-25,1555
CUST10400,84,24,20398.02,1,3,2,132,Potential Loyalist.,652.0,Shlok Bava,kismatsarin@gmail.com,Not Disclosed,39,Hyderabad,Single,4,2020-08-02,36-45,1823
CUST10401,51,22,24080.4,2,2,3,223,At Risk.,419.0,Vanya Sarna,choudharyyuvaan@hotmail.com,Not Disclosed,62,Bangalore,Divorced,1,2020-11-18,56-65,1715
CUST10402,187,27,26339.09,1,4,4,144,Potential Loyalist.,276.0,Eva Johal,shankarvanya@sachdeva-johal.com,Female,44,Jaipur,Widowed,2,2020-08-25,36-45,1800
CUST10403,39,20,23504.26,3,2,3,323,Potential Loyalist.,459.0,Divij Ramesh,nitya43@hotmail.com,Male,30,Kolkata,Married,2,2021-04-02,26-35,1580
CUST10404,18,35,31433.0,4,5,5,455,Loyal Customers,70.0,Vidur Dasgupta,riya24@yahoo.com,Not Disclosed,33,Hyderabad,Married,2,2023-02-09,26-35,902
CUST10405,43,24,27028.291,2,3,4,234,Potential Loyalist.,237.0,Damini Rege,heersahota@ben.com,Female,31,Lucknow,Married,2,2023-01-13,26-35,929
CUST10406,97,23,21082.18,1,3,2,132,Potential Loyalist.,619.0,Madhup Bumb,vidurdeep@cherian-ravi.com,Female,65,Chennai,Single,2,2021-04-17,56-65,1565
CUST10407,34,20,25355.18,3,2,4,324,Potential Loyalist.,334.0,Tiya Babu,tkamdar@jain-sood.com,Not Disclosed,37,Pune,Widowed,0,2022-03-04,36-45,1244
CUST10408,12,26,22734.39,4,4,3,443,Loyal Customers,516.0,Reyansh Dey,jranganathan@hotmail.com,Male,19,Chennai,Widowed,1,2023-03-15,18-25,868
CUST10409,29,16,17380.76,3,1,1,311,Potential Loyalist.,840.0,Vidur Balasubramanian,dhanuk73@venkatesh-dube.com,Not Disclosed,49,Chennai,Single,1,2022-02-02,46-55,1274
CUST10410,205,18,15991.63,1,1,1,111,At Risk.,895.0,Aarush Thakkar,btandon@yahoo.com,Female,69,Jaipur,Divorced,1,2021-09-19,65+,1410
CUST10411,43,23,27754.78,2,3,4,234,Potential Loyalist.,206.0,Mahika Sem,seherkalita@yahoo.com,Female,66,Delhi,Widowed,0,2023-10-13,65+,656
CUST10412,17,16,19488.42,4,1,2,412,Potential Loyalist.,714.0,Dhanush Seth,tejas96@halder.biz,Male,73,Lucknow,Divorced,1,2021-10-21,65+,1378
CUST10413,134,36,37479.39,1,5,5,155,Potential Loyalist.,10.0,Mahika Chaudhry,prishakhare@chadha-sankar.com,Male,21,Delhi,Married,0,2020-10-17,18-25,1747
CUST10414,119,21,23287.031,1,2,3,123,At Risk.,476.0,Rania Ghose,xtailor@gmail.com,Male,74,Delhi,Married,0,2021-07-05,65+,1486
CUST10415,11,23,18333.37,5,3,2,532,Hibernating,787.0,Jivika Chanda,pihudash@bhasin.net,Male,45,Mumbai,Single,0,2022-03-08,36-45,1240
CUST10416,8,35,28346.89,5,5,5,555,Champions,174.0,Umang Dhar,dugalnirvi@borah.com,Male,52,Chennai,Divorced,2,2020-08-18,46-55,1807
CUST10417,20,18,20034.129,4,1,2,412,Potential Loyalist.,676.0,Priyansh Singhal,yohannankartik@ramachandran.com,Not Disclosed,18,Jaipur,Married,1,2023-01-30,,912
CUST10418,117,17,17236.89,1,1,1,111,At Risk.,846.0,Hrishita Vala,lavanyabalay@yahoo.com,Female,36,Lucknow,Divorced,3,2023-11-25,36-45,613
CUST10419,51,17,20050.719,2,1,2,212,At Risk.,675.0,Devansh Sanghvi,kanavramaswamy@sarma.com,Male,31,Kolkata,Single,0,2021-08-10,26-35,1450
CUST10420,30,26,23912.59,3,4,3,343,Potential Loyalist.,426.0,Dhanush Gokhale,nirvimander@yahoo.com,Not Disclosed,62,Pune,Single,1,2020-11-07,56-65,1726
CUST10421,3,21,24908.09,5,2,4,524,Hibernating,362.0,Gokul Malhotra,bshanker@choudhury-kapadia.net,Female,25,Mumbai,Married,1,2022-06-02,18-25,1154
CUST10422,9,24,23196.78,5,3,3,533,Hibernating,486.0,Oorja Mander,sinhabadal@venkataraman-ranganathan.info,Male,66,Bangalore,Married,0,2022-03-29,65+,1219
CUST10423,44,22,25191.12,2,2,4,224,At Risk.,345.0,Kaira Grover,amirachaudhry@hotmail.com,Female,75,Delhi,Single,2,2021-04-05,65+,1577
CUST10424,19,17,19527.69,4,1,2,412,Potential Loyalist.,708.0,Kismat Chawla,raunakbera@basu.biz,Not Disclosed,27,Delhi,Widowed,0,2022-08-09,26-35,1086
CUST10425,60,16,19349.67,2,1,2,212,At Risk.,722.0,Oorja Toor,dsekhon@yahoo.com,Male,65,Ahmedabad,Divorced,0,2022-10-02,56-65,1032
CUST10426,43,29,25563.51,2,5,4,254,Potential Loyalist.,325.0,Sahil Shenoy,aaryahiahuja@yahoo.com,Male,46,Hyderabad,Married,2,2021-06-10,46-55,1511
CUST10427,96,22,24153.42,1,2,3,123,At Risk.,413.0,Nirvaan Sabharwal,dishanibal@halder.com,Male,21,Hyderabad,Single,2,2021-12-16,18-25,1322
CUST10428,114,17,20971.621,1,1,2,112,At Risk.,627.0,Aradhya Gour,roykimaya@hotmail.com,Male,23,Hyderabad,Divorced,2,2022-10-06,18-25,1028
CUST10429,16,24,28064.88,4,3,5,435,Potential Loyalist.,192.0,Miraan Lad,upadhyayneysa@sabharwal.com,Not Disclosed,45,Hyderabad,Single,2,2022-06-06,36-45,1150
CUST10430,22,27,29706.95,4,4,5,445,Loyal Customers,118.0,Advika Trivedi,jbora@krishnan-halder.com,Male,38,Chennai,Divorced,1,2024-03-05,36-45,512
CUST10431,55,25,26226.87,2,4,4,244,Potential Loyalist.,282.0,Devansh Sarin,ngoswami@gmail.com,Not Disclosed,73,Lucknow,Widowed,3,2022-10-03,65+,1031
CUST10432,1,15,18556.52,5,1,2,512,Hibernating,775.0,Madhup Khosla,miraanchaudhari@sama.com,Female,23,Kolkata,Married,2,2022-10-30,18-25,1004
CUST10433,11,30,23058.28,5,5,3,553,Loyal Customers,496.0,Zaina Som,raunakbhatia@ahluwalia.org,Female,74,Chennai,Married,2,2024-07-11,65+,384
CUST10434,9,24,25160.51,5,3,4,534,Hibernating,347.0,Yashvi Lalla,fmadan@sen-boase.net,Male,33,Delhi,Widowed,3,2021-11-30,26-35,1338
CUST10435,46,18,16235.18,2,1,1,211,At Risk.,882.0,Samar Sama,mshenoy@yahoo.com,Not Disclosed,37,Chennai,Divorced,1,2020-10-04,36-45,1760
CUST10436,82,25,32200.6,1,4,5,145,Potential Loyalist.,53.0,Vihaan Goswami,lakshit95@tiwari-rattan.com,Female,40,Chennai,Widowed,4,2022-07-19,36-45,1107
CUST10437,25,24,25631.36,3,3,4,334,Potential Loyalist.,318.0,Yashvi Upadhyay,rati24@hotmail.com,Not Disclosed,19,Chennai,Married,1,2020-12-23,18-25,1680
CUST10438,24,33,32246.83,4,5,5,455,Loyal Customers,50.0,Shanaya Gala,arnavbal@gmail.com,Female,54,Bangalore,Married,0,2024-07-24,46-55,371
CUST10439,16,31,29537.18,4,5,5,455,Loyal Customers,128.0,Kismat Kashyap,deolyasmin@hotmail.com,Not Disclosed,58,Bangalore,Married,0,2023-08-01,56-65,729
CUST10440,6,25,26186.9,5,4,4,544,Loyal Customers,287.0,Chirag Sekhon,bhattacharyyasuhana@ghose-deshmukh.info,Not Disclosed,34,Hyderabad,Divorced,2,2022-10-23,26-35,1011
CUST10441,105,26,28492.0,1,4,5,145,Potential Loyalist.,166.0,Faiyaz Dua,manikyalad@hotmail.com,Male,35,Pune,Divorced,0,2020-09-27,26-35,1767
CUST10442,113,26,21343.66,1,4,2,142,Potential Loyalist.,601.0,Aayush Agate,wsathe@wali.com,Male,53,Chennai,Widowed,3,2022-06-06,46-55,1150
CUST10443,39,18,19456.51,3,1,2,312,Potential Loyalist.,716.0,Ivana Rout,yakshitboase@saran.com,Male,61,Chennai,Single,2,2023-02-12,56-65,899
CUST10444,32,22,18653.94,3,2,2,322,Potential Loyalist.,768.0,Mahika Wali,urvibadal@dewan.com,Female,52,Mumbai,Single,2,2021-02-15,46-55,1626
CUST10445,1,23,29240.35,5,3,5,535,Hibernating,143.0,Rati Tiwari,suramani@kalita.com,Male,59,Chennai,Divorced,1,2024-05-25,56-65,431
CUST10446,37,28,21858.27,3,5,3,353,Potential Loyalist.,572.0,Vihaan Kala,sgill@yahoo.com,Female,72,Jaipur,Divorced,1,2023-06-27,65+,764
CUST10447,22,20,22560.22,4,2,3,423,Potential Loyalist.,526.0,Aayush Dugal,krishbiju@baral.info,Male,29,Kolkata,Single,4,2021-05-13,26-35,1539
CUST10448,3,28,25991.5,5,5,4,554,Loyal Customers,296.0,Hansh Sawhney,lchoudhry@hotmail.com,Not Disclosed,63,Hyderabad,Single,0,2020-08-01,56-65,1824
CUST10449,20,23,18602.19,4,3,2,432,Potential Loyalist.,773.0,Samaira Chopra,walishalv@bassi-bhat.net,Female,38,Lucknow,Widowed,0,2021-10-01,36-45,1398
CUST10450,11,22,22862.25,5,2,3,523,Hibernating,504.0,Shalv Sunder,kalekaira@yahoo.com,Male,32,Ahmedabad,Single,0,2021-07-22,26-35,1469
CUST10451,27,25,27303.59,3,4,4,344,Potential Loyalist.,221.0,Jivin Ranganathan,kabir79@kari.com,Male,32,Chennai,Divorced,0,2024-05-15,26-35,441
CUST10452,41,23,29971.16,3,3,5,335,Potential Loyalist.,110.0,Nitya Ravel,vihaan59@yahoo.com,Male,22,Ahmedabad,Widowed,3,2020-11-04,18-25,1729
CUST10453,30,16,12774.61,3,1,1,311,Potential Loyalist.,982.0,Kanav Warrior,eshani75@hotmail.com,Female,55,Jaipur,Widowed,0,2022-05-28,46-55,1159
CUST10454,141,19,19800.59,1,1,2,112,At Risk.,699.0,Shalv Agrawal,zain23@sastry-kumar.org,Female,30,Kolkata,Single,0,2021-01-30,26-35,1642
CUST10455,115,20,18971.83,1,2,2,122,At Risk.,748.0,Kavya Dubey,deolnavya@bhalla.net,Male,66,Bangalore,Married,2,2020-10-08,65+,1756
CUST10456,31,16,15241.98,3,1,1,311,Potential Loyalist.,925.0,Anahita Kale,bhaminiswaminathan@krishnamurthy-dhingra.biz,Male,28,Pune,Divorced,0,2022-07-01,26-35,1125
CUST10457,43,23,22527.05,2,3,3,233,Potential Loyalist.,530.0,Jivika Kamdar,aaryahikohli@rajagopal.com,Female,23,Lucknow,Married,2,2024-05-31,18-25,425
CUST10458,6,25,21081.51,5,4,2,542,Loyal Customers,620.0,Biju Sastry,advikghose@dar.net,Male,23,Pune,Married,2,2022-11-02,18-25,1001
CUST10459,23,28,28834.02,4,5,5,455,Loyal Customers,155.0,Ivana Johal,aaravchoudhary@lata.com,Male,54,Mumbai,Married,1,2022-10-24,46-55,1010
CUST10460,4,15,12543.38,5,1,1,511,Hibernating,985.0,Yasmin Arora,manikya55@biswas.biz,Female,53,Mumbai,Single,3,2024-03-25,46-55,492
CUST10461,17,24,23804.16,4,3,3,433,Potential Loyalist.,434.0,Ira Balasubramanian,settymyra@yahoo.com,Female,53,Chennai,Married,1,2022-02-01,46-55,1275
CUST10462,110,26,24681.54,1,4,4,144,Potential Loyalist.,378.0,Pari Shanker,yashvi67@yahoo.com,Not Disclosed,38,Lucknow,Divorced,2,2021-11-24,36-45,1344
CUST10463,52,27,22830.17,2,4,3,243,Potential Loyalist.,509.0,Keya Sankar,kaladevansh@bhatia.com,Not Disclosed,23,Pune,Divorced,1,2023-06-08,18-25,783
